slug_id,slug_name,report_title,published_date,markets,market_types,offices,hasCorrectionsInLastThreeDays,sectionNames
1834,AMS_1834,"Apache Livestock Auction Replacement Cattle Special - Apache, OK",05/14/2022 13:23:10,['Apache Livestock Auction'],['Auction Livestock (Special)'],"['Oklahoma City, OK']",False,[]
1835,AMS_1835,"Ericson Livestock Market Feeder/Replacement Cattle Special - Ericson, NE",01/18/2022 14:10:34,['Ericson'],['Auction Livestock (Special)'],"['Kearney, NE']",False,[]
1836,AMS_1836,"Valentine Livestock Auction Feeder/Replacement Cattle Special - Valentine, NE",11/08/2021 16:49:43,['Valentine'],['Auction Livestock (Special)'],"['Kearney, NE']",False,[]
1837,AMS_1837,Missouri (North Central) Weekly Cattle Auction Summary,07/29/2022 06:29:24,"['Green City Livestock Auction', 'Lolli Brothers Livestock Market', 'New Cambria Livestock Market', 'Unionville Livestock Market LLC']","['Auction Livestock', 'Auction Livestock (Special)']","['Jefferson City, MO']",False,[]
1838,AMS_1838,Missouri (Northeast) Weekly Cattle Auction Summary,07/29/2022 15:10:22,"['Callaway Livestock Center', 'Eastern Missouri Commission Company', 'F&T Livestock Market']","['Auction Livestock', 'Auction Livestock (Special)']","['Jefferson City, MO']",False,[]
1839,AMS_1839,"Ozarks Regional Stockyards Cattle Special - West Plains, MO",02/12/2022 18:16:04,['Ozarks Regional Stockyards'],['Auction Livestock (Special)'],"['Jefferson City, MO']",False,[]
1840,AMS_1840,"St Joseph Stockyards Sheep/Goat - St Joseph, MO",05/17/2021 11:40:07,['St Joseph Stockyards Market'],['Auction Livestock'],"['St Joseph, MO']",False,[]
1841,AMS_1841,Missouri (South Central) Weekly Cattle Summary,07/29/2022 06:15:25,"['Douglas County Livestock Auction', 'Ozarks Regional Stockyards']","['Auction Livestock', 'Auction Livestock (Special)']","['Jefferson City, MO']",False,[]
1842,AMS_1842,Missouri (Southeast) Weekly Cattle Auction Summary,07/28/2022 08:42:57,"['Farmington Regional Stockyards', 'Patton Junction Livestock Auction', 'SEMO Livestock Sales']","['Auction Livestock', 'Auction Livestock (Special)']","['Jefferson City, MO']",False,[]
1843,AMS_1843,"Southern Oklahoma Livestock Auction Slaughter/Replacement Cattle - Ada, OK",07/28/2022 13:41:30,['Southern Oklahoma Livestock Auction'],['Auction Livestock'],"['Oklahoma City, OK']",False,[]
1844,AMS_1844,"Southern Oklahoma Livestock Auction Slaughter/Replacement Cattle Special - Ada, OK",03/06/2021 14:47:32,['Southern Oklahoma Livestock Auction'],['Auction Livestock (Special)'],"['Oklahoma City, OK']",False,[]
1845,AMS_1845,Missouri (Southwest) Weekly Cattle Auction Summary,07/28/2022 08:28:12,"['Joplin Regional Stockyards', 'Springfield Livestock Marketing Center']","['Auction Livestock', 'Auction Livestock (Special)']","['Jefferson City, MO']",False,[]
1847,AMS_1847,Missouri (West Central) Weekly Cattle Auction Summary,07/29/2022 07:25:35,"['Central Missouri Sales Company', 'Kingsville Livestock Auction', 'Mo-Kan Livestock Market', 'Windsor Livestock Auction']","['Auction Livestock', 'Auction Livestock (Special)']","['Jefferson City, MO']",False,[]
1848,AMS_1848,"Huss Livestock Market - Kearney, NE",07/27/2022 14:40:48,['Huss Livestock'],['Auction Livestock'],"['Kearney, NE']",False,[]
1849,AMS_1849,"Lexington Livestock Market - Lexington, NE",07/22/2022 12:56:19,['Lexington'],['Auction Livestock'],"['Kearney, NE']",False,[]
1850,AMS_1850,"Ogallala Livestock Auction - Ogallala, NE",07/27/2022 15:25:50,['Ogallala'],['Auction Livestock'],"['Kearney, NE']",False,[]
1851,AMS_1851,"Burwell Livestock Market - Burwell, NE",07/08/2022 13:29:45,['Burwell'],['Auction Livestock'],"['Kearney, NE']",False,[]
1852,AMS_1852,"Bassett Livestock Auction - Bassett, NE",07/27/2022 16:14:47,['Bassett'],['Auction Livestock'],"['Kearney, NE']",False,[]
1853,AMS_1853,"Ericson Livestock Market - Ericson, NE",07/16/2022 13:22:57,['Ericson'],['Auction Livestock'],"['Kearney, NE']",False,[]
1854,AMS_1854,"Imperial Auction Market - Imperial, NE",07/26/2022 13:43:23,['Imperial'],['Auction Livestock'],"['Kearney, NE']",False,[]
1855,AMS_1855,"Tri-State Livestock Auction - McCook, NE",07/25/2022 15:02:54,['Tri-State'],['Auction Livestock'],"['Kearney, NE']",False,[]
1856,AMS_1856,"Valentine Livestock Auction - Valentine, NE",07/21/2022 14:24:02,['Valentine'],['Auction Livestock'],"['Kearney, NE']",False,[]
1857,AMS_1857,"Crawford Livestock Market - Crawford, NE",06/03/2022 15:51:10,['Crawford'],['Auction Livestock'],"['Kearney, NE']",False,[]
1858,AMS_1858,"Gordon Livestock Market - Gordon, NE",05/03/2022 16:52:51,['Gordon'],['Auction Livestock'],"['Kearney, NE']",False,[]
1859,AMS_1859,"Sheridan Livestock Auction Co. - Rushville, NE",04/20/2022 17:15:31,['Sheridan'],['Auction Livestock'],"['Kearney, NE']",False,[]
1860,AMS_1860,Nebraska Weekly Livestock Auction Summary,07/25/2022 09:13:01,"['Bassett', 'Burwell', 'Crawford', 'Ericson', 'Gordon', 'Huss Livestock', 'Imperial', 'Lexington', 'Ogallala', 'Sheridan', 'Tri-State', 'Valentine', 'West Point Livestock Auction']","['Auction Livestock', 'Auction Livestock (Special)']","['Kearney, NE']",False,[]
1861,AMS_1861,"Buckhannon Stockyards Board Sale - Buckhannon, WV",07/26/2022 19:05:59,['Buckhannon Stockyards'],['Auction Livestock (Board Sale)'],"['Charleston, WV']",False,[]
1863,AMS_1863,"Centennial Livestock Auction Stock Show Special - Fort Collins, CO",01/20/2022 15:26:50,['Centennial'],['Auction Livestock (Special)'],"['Greeley, CO']",False,[]
1864,AMS_1864,"Jackson County Regional Livestock Market Board Sale - Ripley, WV",04/23/2022 09:32:15,['Jackson County Regional Livestock Market'],['Auction Livestock (Board Sale)'],"['Charleston, WV']",False,[]
1865,AMS_1865,"Northeast Georgia Livestock Board Sales - Athens, GA",07/28/2022 06:18:44,['Athens'],['Auction Livestock (Board Sale)'],"['Thomasville, GA']",False,[]
1866,AMS_1866,"South Branch Valley Livestock Exchange Board Sale - Moorefield, WV",04/13/2022 13:34:25,['South Branch Valley Livestock Exchange'],['Auction Livestock (Board Sale)'],"['Charleston, WV']",False,[]
1867,AMS_1867,"Sterling Livestock Commission Stock Show Special - Sterling, CO",01/15/2022 18:08:18,['Sterling'],['Auction Livestock (Special)'],"['Greeley, CO']",False,[]
1868,AMS_1868,West Virginia Weekly Cattle Auction (Board Sale) Summary,10/01/2020 19:26:17,[],['Auction Livestock (Board Sale)'],"['Charleston, WV']",False,[]
1869,AMS_1869,"Weston Livestock Marketing Board Sale - Weston, WV",08/22/2021 19:30:41,['Weston Livestock Marketing'],['Auction Livestock (Board Sale)'],"['Charleston, WV']",False,[]
1870,AMS_1870,"Four States Livestock Sales - Hagerstown, MD",07/21/2022 08:15:58,['Four States Livestock Sales'],['Auction Livestock'],"['Annapolis, MD']",False,[]
1871,AMS_1871,"Friends Livestock Auction - Accident, MD",05/31/2022 09:19:54,['Friends Livestock Auction'],['Auction Livestock'],"['Annapolis, MD']",False,[]
1872,AMS_1872,"Buckhannon Stockyards Livestock Auction - Buckhannon, WV",07/29/2022 07:29:55,['Buckhannon Stockyards'],['Auction Livestock'],"['Charleston, WV']",False,[]
1873,AMS_1873,"Cattlemen's Livestock Exchange - Caldwell, WV",07/23/2022 08:12:25,"[""Cattlemen's Livestock Exchange""]",['Auction Livestock'],"['Charleston, WV']",False,[]
1874,AMS_1874,"Preston Farmers Market Special Graded Sale - Terra Alta, WV",10/06/2021 15:19:59,['Preston Farmers Market'],['Auction Livestock (Special Graded)'],"['Charleston, WV']",False,[]
1876,AMS_1876,"Preston Farmers Market - Terra Alta, WV",07/29/2022 15:47:02,['Preston Farmers Market'],['Auction Livestock'],"['Charleston, WV']",False,[]
1877,AMS_1877,"Riverton Stockyards - Riverton, WV",11/07/2019 13:11:17,['Riverton Stockyards'],['Auction Livestock'],"['Charleston, WV']",False,[]
1878,AMS_1878,"South Branch Valley Livestock Exchange - Moorefield, WV",07/27/2022 12:22:05,['South Branch Valley Livestock Exchange'],['Auction Livestock'],"['Charleston, WV']",False,[]
1879,AMS_1879,"Weston Livestock Marketing - Weston, WV",07/17/2022 20:49:36,['Weston Livestock Marketing'],['Auction Livestock'],"['Charleston, WV']",False,[]
1880,AMS_1880,"Jackson County Regional Livestock Market - Ripley, WV",07/23/2022 19:51:39,['Jackson County Regional Livestock Market'],['Auction Livestock'],"['Charleston, WV']",False,[]
1882,AMS_1882,"South Branch Valley Livestock Exchange Slaughter Cattle Special - Moorefield, WV",04/26/2022 13:45:25,['South Branch Valley Livestock Exchange'],['Auction Livestock (Special)'],"['Charleston, WV']",False,[]
1883,AMS_1883,"Parkersburg Livestock Market - Mineral Wells, WV",01/08/2021 10:32:48,['Parkersburg Livestock Market'],['Auction Livestock'],"['Charleston, WV']",False,[]
1884,AMS_1884,"Buckhannon Stockyards Special Graded Sale - Buckhannon, WV",07/26/2022 19:51:28,['Buckhannon Stockyards'],['Auction Livestock (Special Graded)'],"['Charleston, WV']",False,[]
1886,AMS_1886,"South Branch Valley Livestock Exchange Special Graded Sale - Moorefield, WV",04/26/2022 13:15:04,['South Branch Valley Livestock Exchange'],['Auction Livestock (Special Graded)'],"['Charleston, WV']",False,[]
1887,AMS_1887,"Weston Livestock Marketing Special Graded Sale - Weston, WV",09/23/2021 20:26:50,['Weston Livestock Marketing'],['Auction Livestock (Special Graded)'],"['Charleston, WV']",False,[]
1888,AMS_1888,"Pocahontas Producers Co-Op Association Special Graded Sale - Marlington, WV",04/11/2022 20:43:49,['Pocahontas Producers Co-Op Association'],['Auction Livestock (Special Graded)'],"['Charleston, WV']",False,[]
1889,AMS_1889,"Winter Livestock - Dodge City, KS",07/27/2022 12:33:28,['Winter Livestock - Dodge City'],['Auction Livestock'],"['Manhattan, KS']",False,[]
1890,AMS_1890,"Winter Livestock Cattle Special - Pratt, KS",11/22/2021 17:53:46,['Winter Livestock - Pratt'],['Auction Livestock (Special)'],"['Manhattan, KS']",False,[]
1891,AMS_1891,"Winter Livestock - Pratt, KS",07/28/2022 16:27:00,['Winter Livestock - Pratt'],['Auction Livestock'],"['Manhattan, KS']",False,[]
1892,AMS_1892,"Farmers and Ranchers Livestock Commission Co. - Salina, KS",07/28/2022 15:52:56,['Farmers and Ranchers Livestock Commission - Kansas'],['Auction Livestock'],"['Manhattan, KS']",False,[]
1893,AMS_1893,"Farmers and Ranchers Livestock Commission Co. Replacement Cattle Special - Salina, KS",05/03/2022 17:44:24,['Farmers and Ranchers Livestock Commission - Kansas'],['Auction Livestock (Special)'],"['Manhattan, KS']",False,[]
1894,AMS_1894,"Farmers and Ranchers Livestock Commission Co. Feeder Cattle Special - Salina, KS",02/01/2022 17:15:00,['Farmers and Ranchers Livestock Commission - Kansas'],['Auction Livestock (Special)'],"['Manhattan, KS']",False,[]
1895,AMS_1895,Kansas Weekly Cattle Auction Summary,07/25/2022 07:37:03,[],"['Auction Livestock', 'Auction Livestock (Special)']","['Manhattan, KS']",False,[]
1896,AMS_1896,"Winter Livestock Stock Cow and Pair Special - La Junta, CO",01/14/2022 17:25:37,['Winter - La Junta'],['Auction Livestock (Special)'],"['Greeley, CO']",False,[]
1897,AMS_1897,"La Junta Livestock Stock Cow and Pair Special - La Junta, CO",03/12/2022 16:56:12,['La Junta'],['Auction Livestock (Special)'],"['Greeley, CO']",False,[]
1898,AMS_1898,"Centennial Livestock Monthly Dairy Feeder Cattle Sale - Fort Collins, CO",06/27/2022 15:30:31,['Centennial'],['Auction Livestock'],"['Greeley, CO']",False,[]
1899,AMS_1899,"Centennial Livestock Sheep and Goat Auction - Fort Collins, CO",07/27/2022 20:42:35,['Centennial'],['Auction Livestock'],"['Greeley, CO']",False,[]
1900,AMS_1900,"Sterling Livestock Commission - Sterling, CO",07/27/2022 19:45:21,['Sterling'],['Auction Livestock'],"['Greeley, CO']",False,[]
1901,AMS_1901,"Winter Livestock (Tuesday) - La Junta, CO",05/24/2022 16:43:57,['Winter - La Junta'],['Auction Livestock'],"['Greeley, CO']",False,[]
1902,AMS_1902,"Winter Livestock Seasonal Feeder Cattle Sale (Monday) - La Junta, CO",11/15/2021 21:09:52,['Winter - La Junta'],['Auction Livestock'],"['Greeley, CO']",False,[]
1903,AMS_1903,"La Junta Livestock Commision - La Junta, CO",05/25/2022 18:42:39,['La Junta'],['Auction Livestock'],"['Greeley, CO']",False,[]
1904,AMS_1904,"Centennial Livestock Auction Feeder Cattle Sale (Thursday) - Fort Collins, CO",02/10/2022 16:19:49,['Centennial'],['Auction Livestock'],"['Greeley, CO']",False,[]
1905,AMS_1905,"Centennial Livestock Auction (Friday) - Fort Collins, CO",10/22/2020 16:56:34,['Centennial'],['Auction Livestock'],"['Greeley, CO']",False,[]
1906,AMS_1906,"Livestock Exchange Feeder Cattle Auction (Friday) - Brush, CO",04/01/2022 14:11:33,['Brush'],['Auction Livestock'],"['Greeley, CO']",False,[]
1907,AMS_1907,Colorado Weekly Cattle Auction Summary,07/25/2022 07:36:39,[],"['Auction Livestock', 'Auction Livestock (Special)']","['Greeley, CO']",False,[]
1908,AMS_1908,"New Holland Livestock Cattle Auction (Monday) - New Holland, PA",07/25/2022 20:14:38,['New Holland Sale Stables'],['Auction Livestock'],"['New Holland, PA']",False,[]
1909,AMS_1909,"New Holland Livestock Cattle Auction (Thursday) - New Holland, PA",07/28/2022 13:40:53,['New Holland Sale Stables'],['Auction Livestock'],"['New Holland, PA']",False,[]
1910,AMS_1910,"New Holland Dairy Auction - New Holland, PA",07/27/2022 12:14:16,['New Holland Sale Stables'],['Auction Livestock'],"['New Holland, PA']",False,[]
1911,AMS_1911,"New Holland Feeder Cattle Special (Seasonal) - New Holland, PA",05/06/2022 18:51:03,['New Holland Sale Stables'],['Auction Livestock (Special)'],"['New Holland, PA']",False,[]
1912,AMS_1912,"New Holland Slaughter Hog Auction - New Holland, PA",07/28/2022 10:46:08,['New Holland Sale Stables'],['Auction Livestock'],"['New Holland, PA']",False,[]
1913,AMS_1913,"New Holland Sheep and Goat Auction - New Holland, PA",07/25/2022 20:04:11,['New Holland Sale Stables'],['Auction Livestock'],"['New Holland, PA']",False,[]
1914,AMS_1914,"Addison County Commission Sales - East Middlebury, VT",11/16/2020 19:31:30,['Addison County Commission Sales'],['Auction Livestock'],"['Montpelier, VT']",False,[]
1915,AMS_1915,"Vintage Livestock Auction (Tuesday) - Paradise, PA",07/26/2022 17:42:07,['Vintage'],['Auction Livestock'],"['New Holland, PA']",False,[]
1916,AMS_1916,"Vintage Livestock Auction (Monday) - Paradise, PA",04/24/2020 13:35:27,['Vintage'],['Auction Livestock'],"['New Holland, PA']",False,[]
1917,AMS_1917,"Greencastle Livestock Auction (Monday) - Greencastle, PA",07/19/2022 08:31:45,['Greencastle'],['Auction Livestock'],"['New Holland, PA']",False,[]
1918,AMS_1918,"Middleburg Livestock Auction - Middleburg, PA",07/26/2022 19:12:10,['Middleburg'],['Auction Livestock'],"['New Holland, PA']",False,[]
1919,AMS_1919,Pennsylvania Weekly Cattle Auction Summary,07/25/2022 07:45:19,[],"['Auction Livestock', 'Auction Livestock (Special Graded)', 'Auction Livestock (Special)']","['New Holland, PA']",False,[]
1920,AMS_1920,"Greencastle Livestock Auction (Thursday) - Greencastle, PA",07/28/2022 19:10:24,['Greencastle'],['Auction Livestock'],"['New Holland, PA']",False,[]
1921,AMS_1921,"Dewart Livestock Auction - Dewart, PA",02/07/2022 15:43:21,['Dewart'],['Auction Livestock'],"['New Holland, PA']",False,[]
1922,AMS_1922,"Greencastle Monthly Feeder Cattle Sale - Greencastle, PA",07/03/2022 19:37:13,['Greencastle'],['Auction Livestock'],"['New Holland, PA']",False,[]
1923,AMS_1923,"Middleburg Feeder Cattle Sale - Middleburg, PA",06/17/2022 18:06:42,['Middleburg'],['Auction Livestock'],"['New Holland, PA']",False,[]
1924,AMS_1924,"Vintage Feeder Cattle Sale - Paradise, PA",07/08/2022 18:37:04,['Vintage'],['Auction Livestock'],"['New Holland, PA']",False,[]
1925,AMS_1925,"Pennsylvania Livestock Auction - Waynesburg, PA",05/05/2022 14:11:00,['Waynesburg'],['Auction Livestock'],"['New Holland, PA']",False,[]
1926,AMS_1926,"Carlisle Graded Feeder Pig Special - Carlisle, PA",12/15/2020 15:45:04,['Carlisle'],['Auction Livestock (Special Graded)'],"['New Holland, PA']",False,[]
1927,AMS_1927,Georgia Weekly Video Board Sale Summary,07/29/2022 05:30:29,[],['Auction Livestock (Board Sale)'],"['Thomasville, GA']",False,[]
1928,AMS_1928,Georgia Daily Livestock Auction Summary,07/29/2022 05:22:50,[],['Auction Livestock'],"['Thomasville, GA']",False,[]
1929,AMS_1929,"Jackson Regional Stockyard Dairy Sale - Jackson, GA",04/06/2022 22:33:14,['Jackson'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1930,AMS_1930,"Eastanollee Livestock - Eastanollee, GA",07/25/2022 19:09:01,['Eastanollee'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1931,AMS_1931,"Swainsboro Stockyard - Swainsboro, GA",02/22/2021 22:22:07,['Swainsboro'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1932,AMS_1932,"Upson County Livestock - Thomaston, GA",06/21/2022 19:29:33,['Upson County Livestock'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1933,AMS_1933,Georgia Weekly Livestock Auction Summary,07/29/2022 05:28:24,[],['Auction Livestock'],"['Thomasville, GA']",False,[]
1934,AMS_1934,"Southern Livestock - Oak Park, GA",07/27/2022 06:02:25,['Southern Livestock'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1935,AMS_1935,"Franklin County Livestock - Carnesville, GA",07/27/2022 05:16:02,['Carnesville'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1936,AMS_1936,"Lanier Farmers Livestock - Gainesville, GA",07/27/2022 05:24:02,['Lanier'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1937,AMS_1937,"Pulaski County Stockyard - Hawkinsville, GA",07/26/2022 18:29:27,['Pulaski Co'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1938,AMS_1938,"Thomasville Stockyard - Thomasville, GA",07/27/2022 06:04:25,['Thomasville'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1939,AMS_1939,"Turner County Stockyard - Ashburn, GA",07/27/2022 19:57:04,['Ashburn'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1940,AMS_1940,"Northeast Georgia Livestock - Athens, GA",07/27/2022 22:50:15,['Athens'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1941,AMS_1941,"Seminole Livestock Exchange - Donalsonville, GA",07/27/2022 19:42:29,['Donalsonville'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1942,AMS_1942,"Jackson Regional Stockyard - Jackson, GA",07/27/2022 23:07:38,['Jackson'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1943,AMS_1943,"Moultrie Livestock - Moultrie, GA",07/27/2022 20:07:48,['Moultrie'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1944,AMS_1944,"Wilkes County Stockyard - Washington, GA",07/27/2022 14:53:28,['Washington'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1945,AMS_1945,"Sumter County Stockyard - Americus, GA",07/26/2022 05:21:01,['Americus'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1946,AMS_1946,"Calhoun Stockyard - Calhoun, GA",07/28/2022 23:18:01,['Calhoun'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1947,AMS_1947,"South Central Livestock - Fitzgerald, GA",07/26/2022 05:14:38,['Fitzgerald'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1948,AMS_1948,"Duvall Livestock - Greensboro, GA",07/25/2022 17:20:39,['Greensboro'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1949,AMS_1949,"Carroll County Livestock - Carrollton, GA",07/26/2022 00:10:28,['Carrollton'],['Auction Livestock'],"['Thomasville, GA']",False,[]
1950,AMS_1950,"Mosely Livestock Feeder Cattle Board Sale - Blakely, GA",07/27/2022 13:22:35,['Blakely Board Sale'],['Auction Livestock (Board Sale)'],"['Thomasville, GA']",False,[]
1952,AMS_1952,"Amarillo Livestock Auction - Amarillo, TX",09/27/2021 16:17:48,['Amarillo Livestock Auction'],['Auction Livestock'],"['Amarillo, TX']",False,[]
1953,AMS_1953,"Cattlemen's Livestock Auction - Dalhart, TX",07/29/2022 07:12:05,['Dalhart Livestock Auction'],['Auction Livestock'],"['Amarillo, TX']",False,[]
1954,AMS_1954,"Tulia Livestock Auction - Tulia, TX",07/28/2022 15:54:18,['Tulia Livestock Auction'],['Auction Livestock'],"['Amarillo, TX']",False,[]
1955,AMS_1955,Texas Weekly Cattle Auction Summary,07/29/2022 07:24:18,[],['Auction Livestock'],"['Amarillo, TX', 'San Angelo, TX']",False,[]
1956,AMS_1956,"Low Country Livestock Exchange - Darlington, SC",07/26/2022 21:07:22,['Darlington Livestock Auction'],['Auction Livestock'],"['Columbia, SC']",False,[]
1958,AMS_1958,"Upstate Livestock Exchange - Williamston, SC",07/25/2022 17:59:37,['Williamston Livestock Auction'],['Auction Livestock'],"['Columbia, SC']",False,[]
1959,AMS_1959,"Laurens Livestock Exchange - Laurens, SC",07/27/2022 17:00:06,['Laurens Livestock Auction'],['Auction Livestock'],"['Columbia, SC']",False,[]
1960,AMS_1960,"Chester Livestock Exchange - Chester, SC",06/28/2022 18:54:20,['Chester Livestock Auction'],['Auction Livestock'],"['Columbia, SC']",False,[]
1961,AMS_1961,"Saluda County Stockyards - Saluda, SC",07/21/2022 11:38:27,['Saluda Livestock Auction'],['Auction Livestock'],"['Columbia, SC']",False,[]
1962,AMS_1962,"Cullman Stockyard Feeder Cattle Board Sale - Cullman, AL",12/08/2020 15:26:29,['Cullman Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
1963,AMS_1963,South Carolina Weekly Livestock Auction Summary,07/28/2022 06:38:31,[],['Auction Livestock'],"['Columbia, SC']",False,[]
1964,AMS_1964,"Orangeburg Stockyards - Orangeburg, SC",07/27/2022 14:01:59,['Orangeburg Livestock Auction'],['Auction Livestock'],"['Columbia, SC']",False,[]
1965,AMS_1965,"United Producers Inc. Livestock Auction - Vincennes, IN",07/27/2022 17:32:58,['United Producers Inc - Vincenes'],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1966,AMS_1966,"Indianapolis Stockyards - Rockville, IN",07/26/2022 18:39:34,['Indianapolis Stockyards'],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1967,AMS_1967,"White River Valley Feeder Cattle  Association Auction- Worthington, IN",04/08/2022 07:28:03,['White River Valley Auction'],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1968,AMS_1968,"Springville Feeder Cattle Auction - Springville, IN",04/01/2022 13:19:07,['Springville Feeder Cattle Auction'],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1969,AMS_1969,"Stoney Pike Livestock Auction - Logansport, IN",07/21/2022 16:52:41,['Stoney Pike Livestock Auction'],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1970,AMS_1970,"Shipshewana Livestock Auction - Shipshewana, IN",07/21/2022 09:03:24,['Shipshewana Livestock Auction'],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1971,AMS_1971,"Boswell Livestock Auction - Boswell, IN",02/18/2020 14:10:14,['Boswell Livestock Auction'],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1972,AMS_1972,"Seymour Livestock Auction - De Kalb, NY",05/31/2022 09:44:17,['Seymour Sale Barn'],['Auction Livestock'],"['Albany, NY']",False,[]
1973,AMS_1973,"Empire Livestock Auction - Bath, NY",06/12/2022 08:29:04,['Empire - Bath'],['Auction Livestock (Special)'],"['Albany, NY']",False,[]
1974,AMS_1974,"Finger Lakes Livestock Auction - Canandaigua, NY",06/30/2021 20:28:21,['Finger Lakes Livestock Auction'],['Auction Livestock'],"['Albany, NY']",False,[]
1975,AMS_1975,"Cambridge Livestock Auction - Cambridge, NY",06/29/2021 20:37:08,['Cambridge Livestock Auction'],['Auction Livestock'],"['Albany, NY']",False,[]
1976,AMS_1976,Indiana Weekly Cattle Auction Summary,07/25/2022 05:25:51,[],['Auction Livestock'],"['Indianapolis, IN']",False,[]
1977,AMS_1977,"Empire Livestock Auction - Cherry Creek, NY",06/30/2021 19:17:45,['Empire - Cherry Creek'],['Auction Livestock'],"['Albany, NY']",False,[]
1978,AMS_1978,Maplehurst Livestock Auction - Hinsdale. NY,06/29/2021 10:03:15,['Maplehurst Livestock Auction'],['Auction Livestock'],"['Albany, NY']",False,[]
1979,AMS_1979,"Arab Livestock Market Feeder Cattle Board Sale - Arab, AL",07/26/2022 13:02:21,['Arab Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
1980,AMS_1980,"Finger Lakes Livestock Feeder and Replacement Cattle Sale - Canandiagua, NY",07/09/2022 16:09:30,['Finger Lakes Livestock Auction'],['Auction Livestock'],"['Albany, NY']",False,[]
1981,AMS_1981,"Empire Feeder and Replacement Cattle Special - Cherry Creek, NY",06/22/2022 14:10:54,['Empire - Cherry Creek'],['Auction Livestock (Special)'],"['Albany, NY']",False,[]
1982,AMS_1982,"Maplehurst Dairy Replacement Sale - Hinsdale, NY",06/29/2021 10:08:35,['Maplehurst Livestock Auction'],['Auction Livestock'],"['Albany, NY']",False,[]
1983,AMS_1983,"New York Video Board Sale Auction - Cooperstown, NY",09/13/2021 07:35:28,['NY Board Sale'],['Auction Livestock (Board Sale)'],"['Albany, NY']",False,[]
1984,AMS_1984,"Frisco City Stockyard - Frisco City, AL",07/28/2022 05:46:08,['Frisco City Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1985,AMS_1985,"Opp Livestock - Opp, AL",07/27/2022 06:01:07,['Opp Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1986,AMS_1986,"Coffee County Stockyards - New Brockton, AL",07/26/2022 05:41:31,['New Brockton Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1987,AMS_1987,"Valley Livestock - Moulton, AL",07/27/2022 22:13:49,['Moulton Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1988,AMS_1988,"Mid State Stockyards LLP - Letohatchee, AL",07/27/2022 06:03:34,['Letohatchee Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1989,AMS_1989,"Clay County Livestock Auction - Lineville, AL",07/26/2022 19:00:57,['Lineville Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1990,AMS_1990,Alabama Association Board Sales (Seasonal),08/19/2021 15:07:24,['Alabama Association Board Sales'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
1991,AMS_1991,"Arab Livestock Market - Arab, AL",07/19/2022 20:05:13,['Arab Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1992,AMS_1992,Alabama Daily Cattle Auction Summary,07/28/2022 06:07:22,[],['Auction Livestock'],"['Montgomery, AL']",False,[]
1993,AMS_1993,"Fort Payne Livestock - Ft. Payne, AL",07/26/2022 22:02:35,['Ft. Payne Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1994,AMS_1994,"Montgomery Stockyards Cattle Auction - Montgomery, AL",07/25/2022 19:18:57,['Montgomery Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1995,AMS_1995,"Alabama Livestock Auction - Uniontown, AL",07/26/2022 18:50:34,['Uniontown Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
